step,prey_population,predator_population,total_population,total_kills,total_births,avg_prey_energy,avg_predator_energy,avg_prey_fitness,avg_predator_fitness,max_prey_generation,max_predator_generation,food_available,is_day,weather,prey_growth_rate,predator_growth_rate,kills_per_step,births_per_step,prey_smooth,predator_smooth,prey_predator_ratio,ecosystem_health,prey_momentum,predator_momentum
733,99,19,118,19,45,42.12,72.68,129.45,180.63,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
734,99,19,118,19,45,42.09,72.65,129.47,180.64,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
735,99,19,118,19,45,42.05,72.62,129.48,180.65,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
736,99,19,118,19,45,42.02,72.58,129.5,180.66,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
737,99,19,118,19,45,41.98,72.55,129.51,180.67,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
738,99,19,118,19,45,41.95,72.52,129.52,180.68,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
739,99,19,118,19,45,41.92,72.49,129.54,180.69,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
740,99,19,118,19,45,41.88,72.46,129.55,180.71,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
741,99,19,118,19,45,41.85,72.43,129.56,180.72,3,1,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,99.0,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
742,99,19,118,19,45,41.82,72.4,129.58,180.73,3,1,14998.5,True,CLEAR,0.0,0.0,0.0,0.0,98.8,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
743,99,19,118,19,45,41.79,72.37,129.59,180.74,3,1,14998.7,True,CLEAR,0.0,0.0,0.0,0.0,98.6,19.0,5.2105263157894735,0.9015902406376121,0.0,0.0
744,98,19,117,20,45,41.7,74.68,129.34,183.38,3,1,14998.9,True,CLEAR,-1.0101010101010055,0.0,1.0,0.0,98.4,19.0,5.157894736842105,0.8982061168162727,-0.3333333333333333,0.0
745,98,19,117,20,45,41.66,74.65,129.35,183.39,3,1,14999.1,True,CLEAR,0.0,0.0,0.0,0.0,98.2,19.0,5.157894736842105,0.8982061168162727,-0.3333333333333333,0.0
746,98,19,117,20,45,41.63,74.62,129.36,183.4,3,1,14999.3,True,CLEAR,0.0,0.0,0.0,0.0,98.0,19.0,5.157894736842105,0.8982061168162727,-0.3333333333333333,0.0
747,98,19,117,20,45,41.6,74.59,129.38,183.41,3,1,14999.5,True,CLEAR,0.0,0.0,0.0,0.0,98.0,19.0,5.157894736842105,0.8982061168162727,0.0,0.0
748,98,19,117,20,45,41.56,74.56,129.39,183.43,3,1,14999.7,True,CLEAR,0.0,0.0,0.0,0.0,98.0,19.2,5.157894736842105,0.8982061168162727,0.0,0.0
749,98,19,117,20,45,41.53,74.53,129.41,183.44,3,1,14999.9,False,CLEAR,0.0,0.0,0.0,0.0,98.0,19.4,5.157894736842105,0.8982061168162727,0.0,0.0
750,98,20,118,20,46,41.49,72.65,129.42,186.78,3,1,15000.0,False,CLEAR,0.0,5.263157894736836,0.0,1.0,98.0,19.6,4.9,0.8811083520204226,0.0,0.3333333333333333
751,98,20,118,20,46,41.46,72.62,129.43,186.79,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,19.8,4.9,0.8811083520204226,0.0,0.3333333333333333
752,98,20,118,20,46,41.43,72.59,129.45,186.8,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.3333333333333333
753,98,20,118,20,46,41.39,72.56,129.46,186.81,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
754,98,20,118,20,46,41.36,72.53,129.47,186.82,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
755,98,20,118,20,46,41.32,72.5,129.49,186.83,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
756,98,20,118,20,46,41.29,72.47,129.5,186.84,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
757,98,20,118,20,46,41.25,72.44,129.51,186.85,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
758,98,20,118,20,46,41.22,72.41,129.53,186.86,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
759,98,20,118,20,46,41.19,72.38,129.54,186.88,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
760,98,20,118,20,46,41.15,72.34,129.55,186.89,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
761,98,20,118,20,46,41.12,72.31,129.57,186.9,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
762,98,20,118,20,46,41.08,72.28,129.58,186.91,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
763,98,20,118,20,46,41.05,72.25,129.59,186.92,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
764,98,20,118,20,46,41.02,72.22,129.61,186.93,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
765,98,20,118,20,46,40.98,72.19,129.62,186.94,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
766,98,20,118,20,46,40.95,72.16,129.63,186.96,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
767,98,20,118,20,46,40.91,72.13,129.65,186.97,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
768,98,20,118,20,46,40.88,72.1,129.66,186.98,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,98.0,20.0,4.9,0.8811083520204226,0.0,0.0
769,98,20,118,20,46,40.85,72.07,129.67,186.99,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.8,20.0,4.9,0.8811083520204226,0.0,0.0
770,98,20,118,20,46,40.81,72.04,129.69,187.0,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.6,20.0,4.9,0.8811083520204226,0.0,0.0
771,97,20,117,21,46,40.82,73.55,129.38,189.51,3,1,15000.0,False,CLEAR,-1.0204081632653073,0.0,1.0,0.0,97.4,20.0,4.85,0.8776895186313595,-0.3333333333333333,0.0
772,97,20,117,21,46,40.79,73.52,129.4,189.52,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.2,20.0,4.85,0.8776895186313595,-0.3333333333333333,0.0
773,97,20,117,21,46,40.75,73.49,129.41,189.53,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,-0.3333333333333333,0.0
774,97,20,117,21,46,40.72,73.46,129.42,189.54,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
775,97,20,117,21,46,40.68,73.43,129.44,189.56,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
776,97,20,117,21,46,40.65,73.4,129.45,189.57,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
777,97,20,117,21,46,40.62,73.37,129.46,189.58,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
778,97,20,117,21,46,40.58,73.34,129.48,189.59,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
779,97,20,117,21,46,40.55,73.31,129.49,189.6,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
780,97,20,117,21,46,40.51,73.28,129.5,189.61,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
781,97,20,117,21,46,40.48,73.25,129.52,189.62,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
782,97,20,117,21,46,40.45,73.22,129.53,189.63,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
783,97,20,117,21,46,40.41,73.19,129.55,189.64,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
784,97,20,117,21,46,40.38,73.16,129.56,189.66,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
785,97,20,117,21,46,40.34,73.13,129.57,189.67,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
786,97,20,117,21,46,40.31,73.1,129.59,189.68,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
787,97,20,117,21,46,40.28,73.07,129.6,189.69,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
788,97,20,117,21,46,40.24,73.04,129.61,189.7,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,97.0,20.0,4.85,0.8776895186313595,0.0,0.0
789,97,20,117,21,46,40.21,73.01,129.63,189.71,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.8,20.0,4.85,0.8776895186313595,0.0,0.0
790,97,20,117,21,46,40.17,72.98,129.64,189.72,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.6,20.0,4.85,0.8776895186313595,0.0,0.0
791,96,20,116,22,46,40.05,74.7,130.37,192.23,3,1,15000.0,False,CLEAR,-1.0309278350515427,0.0,1.0,0.0,96.4,20.0,4.8,0.8742352562861773,-0.3333333333333333,0.0
792,96,20,116,22,46,40.01,74.67,130.39,192.24,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.2,20.0,4.8,0.8742352562861773,-0.3333333333333333,0.0
793,96,20,116,22,46,39.98,74.64,130.4,192.25,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,-0.3333333333333333,0.0
794,96,20,116,22,46,39.94,74.61,130.41,192.27,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
795,96,20,116,22,46,39.91,74.58,130.43,192.28,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
796,96,20,116,22,46,39.88,74.55,130.44,192.29,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
797,96,20,116,22,46,39.84,74.52,130.45,192.3,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
798,96,20,116,22,46,39.81,74.49,130.47,192.31,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
799,96,20,116,22,46,39.78,74.46,130.48,192.32,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
800,96,20,116,22,46,39.74,74.42,130.49,192.33,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
801,96,20,116,22,46,39.71,74.39,130.51,192.34,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
802,96,20,116,22,46,39.67,74.36,130.52,192.36,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
803,96,20,116,22,46,39.64,74.33,130.53,192.37,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
804,96,20,116,22,46,39.61,74.3,130.55,192.38,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
805,96,20,116,22,46,39.57,74.26,130.56,192.39,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
806,96,20,116,22,46,39.54,74.23,130.57,192.4,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
807,96,20,116,22,46,39.5,74.2,130.59,192.41,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
808,96,20,116,22,46,39.47,74.17,130.6,192.43,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
809,96,20,116,22,46,39.44,74.13,130.62,192.44,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
810,96,20,116,22,46,39.4,74.1,130.63,192.45,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
811,96,20,116,22,46,39.37,74.07,130.64,192.46,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
812,96,20,116,22,46,39.33,74.04,130.66,192.47,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
813,96,20,116,22,46,39.3,74.0,130.67,192.48,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
814,96,20,116,22,46,39.27,73.97,130.68,192.49,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
815,96,20,116,22,46,39.23,73.94,130.7,192.51,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
816,96,20,116,22,46,39.2,73.91,130.71,192.52,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
817,96,20,116,22,46,39.16,73.88,130.72,192.53,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
818,96,20,116,22,46,39.13,73.84,130.74,192.54,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
819,96,20,116,22,46,39.1,73.81,130.75,192.55,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
820,96,20,116,22,46,39.06,73.78,130.76,192.56,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
821,96,20,116,22,46,39.03,73.75,130.78,192.57,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
822,96,20,116,22,46,38.99,73.72,130.79,192.59,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
823,96,20,116,22,46,38.96,73.68,130.8,192.6,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
824,96,20,116,22,46,38.93,73.65,130.82,192.61,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
825,96,20,116,22,46,38.89,73.62,130.83,192.62,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
826,96,20,116,22,46,38.86,73.59,130.84,192.63,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
827,96,20,116,22,46,38.82,73.56,130.86,192.64,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
828,96,20,116,22,46,38.79,73.53,130.87,192.65,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
829,96,20,116,22,46,38.76,73.49,130.88,192.67,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
830,96,20,116,22,46,38.72,73.46,130.9,192.68,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
831,96,20,116,22,46,38.69,73.43,130.91,192.69,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.0,4.8,0.8742352562861773,0.0,0.0
832,96,20,116,22,46,38.65,73.4,130.92,192.7,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.2,4.8,0.8742352562861773,0.0,0.0
833,96,20,116,22,46,38.62,73.37,130.94,192.71,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.4,4.8,0.8742352562861773,0.0,0.0
834,96,21,117,22,47,38.59,71.63,130.95,195.45,3,1,15000.0,False,CLEAR,0.0,5.000000000000004,0.0,1.0,96.0,20.6,4.571428571428571,0.8579718682297,0.0,0.3333333333333333
835,96,21,117,22,47,38.55,71.6,130.96,195.46,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,20.8,4.571428571428571,0.8579718682297,0.0,0.3333333333333333
836,96,21,117,22,47,38.52,71.57,130.98,195.47,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.3333333333333333
837,96,21,117,22,47,38.48,71.54,130.99,195.48,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
838,96,21,117,22,47,38.45,71.51,131.0,195.5,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
839,96,21,117,22,47,38.42,71.48,131.02,195.51,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
840,96,21,117,22,47,38.38,71.45,131.03,195.52,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
841,96,21,117,22,47,38.35,71.41,131.04,195.53,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
842,96,21,117,22,47,38.31,71.38,131.06,195.54,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
843,96,21,117,22,47,38.28,71.35,131.07,195.55,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
844,96,21,117,22,47,38.25,71.32,131.08,195.56,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
845,96,21,117,22,47,38.21,71.29,131.1,195.57,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
846,96,21,117,22,47,38.18,71.26,131.11,195.59,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
847,96,21,117,22,47,38.14,71.23,131.12,195.6,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
848,96,21,117,22,47,38.11,71.2,131.14,195.61,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
849,96,21,117,22,47,38.08,71.17,131.15,195.62,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
850,96,21,117,22,47,38.04,71.14,131.16,195.63,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
851,96,21,117,22,47,38.01,71.11,131.18,195.64,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
852,96,21,117,22,47,37.97,71.08,131.19,195.65,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
853,96,21,117,22,47,37.94,71.05,131.2,195.66,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
854,96,21,117,22,47,37.91,71.02,131.22,195.67,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
855,96,21,117,22,47,37.87,70.99,131.23,195.68,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
856,96,21,117,22,47,37.84,70.96,131.24,195.7,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
857,96,21,117,22,47,37.8,70.93,131.26,195.71,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
858,96,21,117,22,47,37.77,70.9,131.27,195.72,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
859,96,21,117,22,47,37.74,70.87,131.28,195.73,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
860,96,21,117,22,47,37.7,70.84,131.3,195.74,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
861,96,21,117,22,47,37.67,70.81,131.31,195.75,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
862,96,21,117,22,47,37.64,70.78,131.32,195.76,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
863,96,21,117,22,47,37.6,70.75,131.34,195.77,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
864,96,21,117,22,47,37.57,70.72,131.35,195.78,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
865,96,21,117,22,47,37.53,70.69,131.36,195.8,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
866,96,21,117,22,47,37.5,70.66,131.38,195.81,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
867,96,21,117,22,47,37.47,70.63,131.39,195.82,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
868,96,21,117,22,47,37.43,70.6,131.4,195.83,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
869,96,21,117,22,47,37.4,70.57,131.42,195.84,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
870,96,21,117,22,47,37.36,70.54,131.43,195.85,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
871,96,21,117,22,47,37.33,70.51,131.44,195.86,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
872,96,21,117,22,47,37.3,70.48,131.46,195.87,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
873,96,21,117,22,47,37.26,70.45,131.47,195.88,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
874,96,21,117,22,47,37.23,70.42,131.49,195.89,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
875,96,21,117,22,47,37.19,70.39,131.5,195.91,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
876,96,21,117,22,47,37.16,70.36,131.51,195.92,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
877,96,21,117,22,47,37.13,70.33,131.53,195.93,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
878,96,21,117,22,47,37.1,70.3,131.54,195.94,3,1,14998.5,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
879,96,21,117,22,47,37.08,70.27,131.56,195.95,3,1,14997.2,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
880,96,21,117,22,47,37.06,70.24,131.58,195.96,3,1,14995.9,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
881,96,21,117,22,47,37.04,70.21,131.6,195.97,3,1,14994.6,False,CLEAR,0.0,0.0,0.0,0.0,96.0,21.0,4.571428571428571,0.8579718682297,0.0,0.0
